date,maxtemp_c,mintemp_c,avgtemp_c,city,area,country,lat,lon,weekday,day_num,month_num,week,month,year,alpha-3,region_y
2023-05-15,18.6,10.6,14.5,Berlin,Berlin,Germany,52.52,13.4,monday   ,15.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-16,17.2,8.9,12.0,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,16.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-17,15.0,6.0,10.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,17.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-18,15.2,5.2,10.8,Berlin,Berlin,Germany,52.52,13.4,thursday ,18.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-19,18.1,6.9,13.0,Berlin,Berlin,Germany,52.52,13.4,friday   ,19.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-20,21.0,9.3,14.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,20.0,5.0,20.0,may      ,3ear,DEU,Europe
2023-05-21,26.6,13.5,19.7,Berlin,Berlin,Germany,52.52,13.4,sunday   ,21.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-22,26.2,14.6,20.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,22.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-23,17.6,11.1,15.2,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,23.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-24,16.5,7.9,12.6,Berlin,Berlin,Germany,52.52,13.4,wednesday,24.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-25,19.9,8.8,14.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,25.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-26,19.6,8.2,13.8,Berlin,Berlin,Germany,52.52,13.4,friday   ,26.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-27,20.9,8.1,15.0,Berlin,Berlin,Germany,52.52,13.4,saturday ,27.0,5.0,21.0,may      ,3ear,DEU,Europe
2023-05-28,23.3,9.7,17.0,Berlin,Berlin,Germany,52.52,13.4,sunday   ,28.0,5.0,22.0,may      ,3ear,DEU,Europe
2023-05-29,20.9,12.0,16.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,29.0,5.0,22.0,may      ,3ear,DEU,Europe
2023-05-30,22.3,8.7,15.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,30.0,5.0,22.0,may      ,3ear,DEU,Europe
2023-05-31,24.6,10.4,17.6,Berlin,Berlin,Germany,52.52,13.4,wednesday,31.0,5.0,22.0,may      ,3ear,DEU,Europe
2023-06-01,23.2,10.8,16.8,Berlin,Berlin,Germany,52.52,13.4,thursday ,1.0,6.0,22.0,june     ,3ear,DEU,Europe
2023-06-02,20.0,10.4,15.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,2.0,6.0,22.0,june     ,3ear,DEU,Europe
2023-06-03,21.2,7.5,14.5,Berlin,Berlin,Germany,52.52,13.4,saturday ,3.0,6.0,22.0,june     ,3ear,DEU,Europe
2023-06-04,23.3,9.2,16.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,4.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-05,25.1,11.3,19.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,5.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-06,21.7,14.8,18.5,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,6.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-07,26.6,15.9,20.9,Berlin,Berlin,Germany,52.52,13.4,wednesday,7.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-08,27.6,16.1,21.9,Berlin,Berlin,Germany,52.52,13.4,thursday ,8.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-09,27.9,17.2,22.3,Berlin,Berlin,Germany,52.52,13.4,friday   ,9.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-10,28.9,15.5,22.3,Berlin,Berlin,Germany,52.52,13.4,saturday ,10.0,6.0,23.0,june     ,3ear,DEU,Europe
2023-06-11,27.4,14.5,21.5,Berlin,Berlin,Germany,52.52,13.4,sunday   ,11.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-12,26.6,14.1,20.9,Berlin,Berlin,Germany,52.52,13.4,monday   ,12.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-13,21.3,13.9,17.8,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,13.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-14,22.3,12.5,17.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,14.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-15,21.8,12.7,17.2,Berlin,Berlin,Germany,52.52,13.4,thursday ,15.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-16,19.4,13.5,16.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,16.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-17,23.7,13.1,18.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,17.0,6.0,24.0,june     ,3ear,DEU,Europe
2023-06-18,26.1,13.2,20.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,18.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-19,28.3,15.6,22.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,19.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-20,28.3,18.6,23.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,20.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-21,30.1,19.8,24.6,Berlin,Berlin,Germany,52.52,13.4,wednesday,21.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-22,29.0,18.2,24.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,22.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-23,19.1,14.9,17.2,Berlin,Berlin,Germany,52.52,13.4,friday   ,23.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-24,25.4,13.2,19.7,Berlin,Berlin,Germany,52.52,13.4,saturday ,24.0,6.0,25.0,june     ,3ear,DEU,Europe
2023-06-25,26.7,17.6,22.0,Berlin,Berlin,Germany,52.52,13.4,sunday   ,25.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-06-26,31.0,18.1,22.9,Berlin,Berlin,Germany,52.52,13.4,monday   ,26.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-06-27,20.7,13.6,17.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,27.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-06-28,22.2,12.1,17.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,28.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-06-29,25.5,13.8,20.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,29.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-06-30,22.0,15.8,18.7,Berlin,Berlin,Germany,52.52,13.4,friday   ,30.0,6.0,26.0,june     ,3ear,DEU,Europe
2023-07-01,24.1,15.8,19.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,1.0,7.0,26.0,july     ,3ear,DEU,Europe
2023-07-02,23.3,15.3,18.6,Berlin,Berlin,Germany,52.52,13.4,sunday   ,2.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-03,22.2,13.3,18.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,3.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-04,22.0,14.8,18.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,4.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-05,24.2,13.9,18.7,Berlin,Berlin,Germany,52.52,13.4,wednesday,5.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-06,22.5,13.3,18.4,Berlin,Berlin,Germany,52.52,13.4,thursday ,6.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-07,28.6,14.1,21.7,Berlin,Berlin,Germany,52.52,13.4,friday   ,7.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-08,31.5,15.2,23.9,Berlin,Berlin,Germany,52.52,13.4,saturday ,8.0,7.0,27.0,july     ,3ear,DEU,Europe
2023-07-09,33.1,17.1,25.5,Berlin,Berlin,Germany,52.52,13.4,sunday   ,9.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-10,28.1,19.6,23.4,Berlin,Berlin,Germany,52.52,13.4,monday   ,10.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-11,31.3,16.7,24.2,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,11.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-12,28.8,19.6,23.9,Berlin,Berlin,Germany,52.52,13.4,wednesday,12.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-13,26.3,18.2,22.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,13.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-14,27.1,15.0,21.2,Berlin,Berlin,Germany,52.52,13.4,friday   ,14.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-15,35.2,18.2,27.1,Berlin,Berlin,Germany,52.52,13.4,saturday ,15.0,7.0,28.0,july     ,3ear,DEU,Europe
2023-07-16,30.1,19.8,24.1,Berlin,Berlin,Germany,52.52,13.4,sunday   ,16.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-17,28.0,17.7,22.9,Berlin,Berlin,Germany,52.52,13.4,monday   ,17.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-18,24.9,14.5,20.3,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,18.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-19,25.6,16.6,20.7,Berlin,Berlin,Germany,52.52,13.4,wednesday,19.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-20,20.9,13.9,17.8,Berlin,Berlin,Germany,52.52,13.4,thursday ,20.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-21,20.9,13.9,17.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,21.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-22,22.9,13.9,18.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,22.0,7.0,29.0,july     ,3ear,DEU,Europe
2023-07-23,25.7,16.3,20.0,Berlin,Berlin,Germany,52.52,13.4,sunday   ,23.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-24,28.3,17.4,21.6,Berlin,Berlin,Germany,52.52,13.4,monday   ,24.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-25,21.6,15.3,18.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,25.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-26,20.7,12.4,17.0,Berlin,Berlin,Germany,52.52,13.4,wednesday,26.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-27,22.5,12.0,17.1,Berlin,Berlin,Germany,52.52,13.4,thursday ,27.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-28,22.8,15.3,18.9,Berlin,Berlin,Germany,52.52,13.4,friday   ,28.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-29,22.9,16.2,19.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,29.0,7.0,30.0,july     ,3ear,DEU,Europe
2023-07-30,25.4,15.4,20.0,Berlin,Berlin,Germany,52.52,13.4,sunday   ,30.0,7.0,31.0,july     ,3ear,DEU,Europe
2023-07-31,19.4,15.0,17.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,31.0,7.0,31.0,july     ,3ear,DEU,Europe
2023-08-01,20.8,15.6,17.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,1.0,8.0,31.0,august   ,3ear,DEU,Europe
2023-08-02,22.2,14.1,17.8,Berlin,Berlin,Germany,52.52,13.4,wednesday,2.0,8.0,31.0,august   ,3ear,DEU,Europe
2023-08-03,22.4,16.2,19.3,Berlin,Berlin,Germany,52.52,13.4,thursday ,3.0,8.0,31.0,august   ,3ear,DEU,Europe
2023-08-04,22.4,16.3,19.2,Berlin,Berlin,Germany,52.52,13.4,friday   ,4.0,8.0,31.0,august   ,3ear,DEU,Europe
2023-08-05,22.6,14.3,18.6,Berlin,Berlin,Germany,52.52,13.4,saturday ,5.0,8.0,31.0,august   ,3ear,DEU,Europe
2023-08-06,19.8,14.7,17.1,Berlin,Berlin,Germany,52.52,13.4,sunday   ,6.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-07,17.8,13.2,15.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,7.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-08,20.4,12.5,16.0,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,8.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-09,20.6,12.0,16.4,Berlin,Berlin,Germany,52.52,13.4,wednesday,9.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-10,21.2,11.7,16.4,Berlin,Berlin,Germany,52.52,13.4,thursday ,10.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-11,27.0,13.9,20.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,11.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-12,26.7,17.8,21.9,Berlin,Berlin,Germany,52.52,13.4,saturday ,12.0,8.0,32.0,august   ,3ear,DEU,Europe
2023-08-13,26.7,17.4,21.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,13.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-14,30.1,17.9,23.8,Berlin,Berlin,Germany,52.52,13.4,monday   ,14.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-15,30.2,19.8,24.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,15.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-16,28.5,19.7,23.4,Berlin,Berlin,Germany,52.52,13.4,wednesday,16.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-17,25.9,18.0,21.5,Berlin,Berlin,Germany,52.52,13.4,thursday ,17.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-18,29.9,19.0,24.3,Berlin,Berlin,Germany,52.52,13.4,friday   ,18.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-19,31.7,19.9,26.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,19.0,8.0,33.0,august   ,3ear,DEU,Europe
2023-08-20,28.6,22.3,25.3,Berlin,Berlin,Germany,52.52,13.4,sunday   ,20.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-21,27.7,19.5,23.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,21.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-22,25.8,19.6,22.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,22.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-23,26.6,17.2,21.8,Berlin,Berlin,Germany,52.52,13.4,wednesday,23.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-24,28.4,16.6,22.7,Berlin,Berlin,Germany,52.52,13.4,thursday ,24.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-25,31.6,20.6,25.0,Berlin,Berlin,Germany,52.52,13.4,friday   ,25.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-26,26.7,19.8,22.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,26.0,8.0,34.0,august   ,3ear,DEU,Europe
2023-08-27,22.8,17.9,20.1,Berlin,Berlin,Germany,52.52,13.4,sunday   ,27.0,8.0,35.0,august   ,3ear,DEU,Europe
2023-08-28,21.5,14.6,17.8,Berlin,Berlin,Germany,52.52,13.4,monday   ,28.0,8.0,35.0,august   ,3ear,DEU,Europe
2023-08-29,16.3,13.7,14.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,29.0,8.0,35.0,august   ,3ear,DEU,Europe
2023-08-30,21.2,12.9,16.0,Berlin,Berlin,Germany,52.52,13.4,wednesday,30.0,8.0,35.0,august   ,3ear,DEU,Europe
2023-08-31,19.3,13.8,16.3,Berlin,Berlin,Germany,52.52,13.4,thursday ,31.0,8.0,35.0,august   ,3ear,DEU,Europe
2023-09-01,20.6,12.2,16.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,1.0,9.0,35.0,september,3ear,DEU,Europe
2023-09-02,22.7,14.2,18.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,2.0,9.0,35.0,september,3ear,DEU,Europe
2023-09-03,22.6,15.8,18.9,Berlin,Berlin,Germany,52.52,13.4,sunday   ,3.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-04,25.9,14.0,19.9,Berlin,Berlin,Germany,52.52,13.4,monday   ,4.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-05,28.3,17.0,22.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,5.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-06,29.4,17.4,23.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,6.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-07,29.5,17.5,23.2,Berlin,Berlin,Germany,52.52,13.4,thursday ,7.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-08,30.2,17.4,23.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,8.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-09,31.4,18.0,24.3,Berlin,Berlin,Germany,52.52,13.4,saturday ,9.0,9.0,36.0,september,3ear,DEU,Europe
2023-09-10,30.5,18.8,24.4,Berlin,Berlin,Germany,52.52,13.4,sunday   ,10.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-11,30.4,19.9,25.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,11.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-12,28.6,19.9,23.3,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,12.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-13,20.1,12.6,17.0,Berlin,Berlin,Germany,52.52,13.4,wednesday,13.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-14,20.6,10.7,15.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,14.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-15,24.4,13.1,18.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,15.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-16,27.3,14.6,20.7,Berlin,Berlin,Germany,52.52,13.4,saturday ,16.0,9.0,37.0,september,3ear,DEU,Europe
2023-09-17,27.1,16.7,21.6,Berlin,Berlin,Germany,52.52,13.4,sunday   ,17.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-18,28.5,18.3,23.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,18.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-19,21.2,17.0,19.0,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,19.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-20,25.3,15.9,19.9,Berlin,Berlin,Germany,52.52,13.4,wednesday,20.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-21,27.4,16.6,21.5,Berlin,Berlin,Germany,52.52,13.4,thursday ,21.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-22,20.0,15.4,17.9,Berlin,Berlin,Germany,52.52,13.4,friday   ,22.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-23,20.3,13.2,16.3,Berlin,Berlin,Germany,52.52,13.4,saturday ,23.0,9.0,38.0,september,3ear,DEU,Europe
2023-09-24,20.6,11.0,15.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,24.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-25,22.6,11.6,16.7,Berlin,Berlin,Germany,52.52,13.4,monday   ,25.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-26,26.0,14.5,20.1,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,26.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-27,26.4,17.1,21.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,27.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-28,27.0,17.0,21.2,Berlin,Berlin,Germany,52.52,13.4,thursday ,28.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-29,26.0,17.7,20.8,Berlin,Berlin,Germany,52.52,13.4,friday   ,29.0,9.0,39.0,september,3ear,DEU,Europe
2023-09-30,20.0,12.6,16.5,Berlin,Berlin,Germany,52.52,13.4,saturday ,30.0,9.0,39.0,september,3ear,DEU,Europe
2023-10-01,20.2,13.7,16.4,Berlin,Berlin,Germany,52.52,13.4,sunday   ,1.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-02,25.1,16.1,20.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,2.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-03,27.0,13.6,19.8,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,3.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-04,18.1,12.0,14.4,Berlin,Berlin,Germany,52.52,13.4,wednesday,4.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-05,17.2,11.7,14.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,5.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-06,19.8,12.4,16.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,6.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-07,17.0,10.7,14.7,Berlin,Berlin,Germany,52.52,13.4,saturday ,7.0,10.0,40.0,october  ,3ear,DEU,Europe
2023-10-08,14.1,8.5,11.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,8.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-09,14.2,7.6,10.4,Berlin,Berlin,Germany,52.52,13.4,monday   ,9.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-10,16.2,13.4,14.8,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,10.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-11,22.9,14.4,18.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,11.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-12,19.4,13.0,14.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,12.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-13,20.5,14.0,17.1,Berlin,Berlin,Germany,52.52,13.4,friday   ,13.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-14,21.4,9.1,15.0,Berlin,Berlin,Germany,52.52,13.4,saturday ,14.0,10.0,41.0,october  ,3ear,DEU,Europe
2023-10-15,11.4,7.0,8.6,Berlin,Berlin,Germany,52.52,13.4,sunday   ,15.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-16,11.1,4.8,8.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,16.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-17,12.0,5.9,8.5,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,17.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-18,13.8,5.6,9.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,18.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-19,8.3,7.1,7.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,19.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-20,7.7,6.2,6.7,Berlin,Berlin,Germany,52.52,13.4,friday   ,20.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-21,16.2,7.0,10.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,21.0,10.0,42.0,october  ,3ear,DEU,Europe
2023-10-22,16.3,10.5,13.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,22.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-23,15.2,8.6,11.8,Berlin,Berlin,Germany,52.52,13.4,monday   ,23.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-24,13.2,10.5,11.6,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,24.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-25,14.0,10.2,11.8,Berlin,Berlin,Germany,52.52,13.4,wednesday,25.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-26,12.6,9.9,11.1,Berlin,Berlin,Germany,52.52,13.4,thursday ,26.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-27,11.8,9.2,10.3,Berlin,Berlin,Germany,52.52,13.4,friday   ,27.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-28,13.4,9.4,10.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,28.0,10.0,43.0,october  ,3ear,DEU,Europe
2023-10-29,14.2,8.5,11.2,Berlin,Berlin,Germany,52.52,13.4,sunday   ,29.0,10.0,44.0,october  ,3ear,DEU,Europe
2023-10-30,14.0,10.0,12.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,30.0,10.0,44.0,october  ,3ear,DEU,Europe
2023-10-31,12.4,9.2,11.4,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,31.0,10.0,44.0,october  ,3ear,DEU,Europe
2023-11-01,14.6,7.1,10.6,Berlin,Berlin,Germany,52.52,13.4,wednesday,1.0,11.0,44.0,november ,3ear,DEU,Europe
2023-11-02,14.9,8.9,12.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,2.0,11.0,44.0,november ,3ear,DEU,Europe
2023-11-03,11.7,8.0,9.9,Berlin,Berlin,Germany,52.52,13.4,friday   ,3.0,11.0,44.0,november ,3ear,DEU,Europe
2023-11-04,11.7,6.5,8.8,Berlin,Berlin,Germany,52.52,13.4,saturday ,4.0,11.0,44.0,november ,3ear,DEU,Europe
2023-11-05,11.4,8.0,9.8,Berlin,Berlin,Germany,52.52,13.4,sunday   ,5.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-06,11.7,9.8,10.7,Berlin,Berlin,Germany,52.52,13.4,monday   ,6.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-07,11.8,8.3,9.9,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,7.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-08,10.7,7.8,9.1,Berlin,Berlin,Germany,52.52,13.4,wednesday,8.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-09,11.2,7.3,9.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,9.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-10,11.4,6.6,9.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,10.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-11,8.2,5.7,7.1,Berlin,Berlin,Germany,52.52,13.4,saturday ,11.0,11.0,45.0,november ,3ear,DEU,Europe
2023-11-12,8.5,4.6,6.5,Berlin,Berlin,Germany,52.52,13.4,sunday   ,12.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-13,10.6,4.4,7.0,Berlin,Berlin,Germany,52.52,13.4,monday   ,13.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-14,11.3,9.4,10.5,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,14.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-15,9.7,5.4,7.3,Berlin,Berlin,Germany,52.52,13.4,wednesday,15.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-16,8.3,5.7,7.1,Berlin,Berlin,Germany,52.52,13.4,thursday ,16.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-17,5.4,2.5,4.4,Berlin,Berlin,Germany,52.52,13.4,friday   ,17.0,11.0,46.0,november ,3ear,DEU,Europe
2023-11-18,6.1,2.3,4.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,18.0,11.0,46.0,november ,3ear,DEU,Europe
